itemId,seriesId,flag,detail,source
32593,20373,span-retracted,"withdrew the model's own #?-?: no claim beyond a single-comic record, in a numbering shared by four runs",line 1967
32594,20373,span-retracted,"withdrew the model's own #?-?: its claim is quoted from a Marvel Classics volume, and the shelf's numbering is shared by four runs",line 1968
37481,20373,span-retracted,withdrew the model's own #?-?: the Image (2023) Vol. 01's range would be in a numbering three other runs also use on this shelf,line 1969
41408,20656,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2015
41409,20656,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2016
41410,20656,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2017
41411,20656,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2018
41412,20656,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2019
41413,20656,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2020
59530,2079,span-retracted,withdrew the model's own #?-?: the claim belongs to another series' trade and the shelf has no numbered issues to tile against,line 2025
59531,2079,span-retracted,withdrew the model's own #?-?: no claim at all — its LOCG record has no cached page,line 2026
61739,2089,span-retracted,withdrew the model's own #?-?: nothing to contain and the only claim comes from a shell page,line 2047
61740,2089,span-retracted,withdrew the model's own #?-?: same; its #1-16 over 175pp is not a range this book holds,line 2048
61741,2089,span-retracted,withdrew the model's own #?-?: same; its #1-49 over 280pp is not a range this book holds,line 2049
61742,2089,span-retracted,"withdrew the model's own #?-?: its record is the single comic ""Batman: Black and White #4""",line 2050
109038,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2052
109039,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2053
109040,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2054
109041,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2055
109042,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2056
109043,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2057
109044,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2058
109045,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2059
109046,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2060
109047,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2061
109048,21297,span-retracted,withdrew the model's own #?-?: the trades are Oni Press's Wasteland (2007) and every issue file on this shelf is DC's Wasteland (1987); a range here would claim another comic's issues,line 2062
40993,21311,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2070
40994,21311,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2071
40995,21311,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2072
22796,21399,span-retracted,"withdrew the model's own #?-?: the only claim belongs to the next volume, and EC's renumbering means this shelf's numbering cannot be completed from an ordinal",line 2077
42278,21419,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2088
41448,21422,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 2089
118863,21879,span-retracted,withdrew the model's own #?-?: a 2014-run trade whose range would land on the 2011 run's issues of the same numbers,line 2117
76093,21970,span-retracted,withdrew the model's own #?-?: the shelf's numbering is shared by two runs and the only claim is from a shell page,line 2119
76094,21970,span-retracted,"withdrew the model's own #?-?: same, and its claim spans 103 issues over 191 pages",line 2120
